Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_1:50_Rep1,Coverage (%) Tryp_1hr_1:50_Rep2,Coverage (%) Tryp_18hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep2,Coverage (%) AspN_18hr_1:50_Rep1,Coverage (%) AspN_18hr_1:50_Rep2,Coverage (%) GluC_1hr_1:50_Rep1,Coverage (%) GluC_1hr_1:50_Rep2,Coverage (%) GluC_18hr_1:50_Rep1,Coverage (%) GluC_18hr_1:50_Rep2,Coverage (%) Trypsin_18hr_1:50_Rep2,Area Tryp_1hr_1:50_Rep1,Area Tryp_1hr_1:50_Rep2,Area Tryp_18hr_1:50_Rep1,Area AspN_1hr_1:50_Rep1,Area AspN_1hr_1:50_Rep2,Area AspN_18hr_1:50_Rep1,Area AspN_18hr_1:50_Rep2,Area GluC_1hr_1:50_Rep1,Area GluC_1hr_1:50_Rep2,Area GluC_18hr_1:50_Rep1,Area GluC_18hr_1:50_Rep2,Area Trypsin_18hr_1:50_Rep2,#Peptides,#Unique,#Spec Tryp_1hr_1:50_Rep1,#Spec Tryp_1hr_1:50_Rep2,#Spec Tryp_18hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep2,#Spec AspN_18hr_1:50_Rep1,#Spec AspN_18hr_1:50_Rep2,#Spec GluC_1hr_1:50_Rep1,#Spec GluC_1hr_1:50_Rep2,#Spec GluC_18hr_1:50_Rep1,#Spec GluC_18hr_1:50_Rep2,#Spec Trypsin_18hr_1:50_Rep2,PTM,Avg. Mass,Description
1779,657,Q9Y5Q8|TF3C5_HUMAN,99.2,271.34,57,20,22,19,24,10,11,5,0,0,3,3,17,7.2824E7,6.4953E7,1.5962E8,3.0997E7,9.8298E6,1.9013E7,1.0576E7,,,8.812E6,2.2094E6,7.6087E7,24,24,20,14,16,14,5,5,3,0,0,2,6,20,Carbamidomethylation; Deamidation (NQ),59571,General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=2
2059,1111,O95602|RPA1_HUMAN,99.2,271.33,19,7,9,4,0,0,1,1,0,0,0,0,5,4.1039E7,1.0021E8,7.2952E7,,,5.1772E6,3.6051E5,,,,,4.4994E7,27,27,15,19,15,0,0,4,1,0,0,0,0,20,Carbamidomethylation,194810,DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens OX=9606 GN=POLR1A PE=1 SV=2
1642,878,Q14149|MORC3_HUMAN,99.2,271.28,39,8,9,4,2,4,0,0,12,16,5,12,4,2.5205E7,3.2499E7,4.3376E7,4.1614E6,1.0656E7,,,3.3491E7,1.8985E7,3.1156E7,1.603E7,2.081E7,32,32,6,9,6,3,6,0,0,17,23,6,41,7,Carbamidomethylation; Deamidation (NQ),107113,MORC family CW-type zinc finger protein 3 OS=Homo sapiens OX=9606 GN=MORC3 PE=1 SV=3
1577,1875,O14530|TXND9_HUMAN,99.2,271.16,52,28,17,27,10,3,10,10,18,29,25,19,18,5.964E7,7.1876E7,1.1844E8,4.2138E6,9.195E6,3.8585E6,3.7755E6,5.3735E7,2.949E7,6.9572E7,2.5149E7,2.1801E7,19,19,15,7,9,7,2,4,7,15,22,17,22,8,Carbamidomethylation; Deamidation (NQ),26534,Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=2
1683,1756,Q9BYG3|MK67I_HUMAN,99.2,271.07,60,33,40,16,11,0,0,0,11,10,4,4,37,6.3087E7,6.4268E7,1.0054E8,1.7314E7,,,,1.1166E7,8.7134E6,6.6744E7,5.4196E7,8.1842E7,17,17,9,14,12,5,0,0,0,2,8,6,20,43,Carbamidomethylation; Deamidation (NQ),34222,MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1
1142,2414,Q15287|RNPS1_HUMAN,99.2,271.04,33,25,26,23,16,11,11,11,10,5,15,10,14,3.3122E8,4.1912E8,8.8785E8,8.5134E7,1.1557E8,1.1918E8,2.322E7,4.8177E6,1.7631E6,1.4929E8,6.2169E6,2.265E8,16,16,31,35,30,17,13,12,4,2,2,25,18,38,Deamidation (NQ); Oxidation (M),34208,RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1
1850,774,Q96RS6|NUDC1_HUMAN,99.2,271.00,44,11,22,14,11,10,8,6,0,0,5,2,13,1.1552E8,1.4711E8,1.4652E8,1.3225E7,4.7403E7,3.1304E7,3.0291E7,,,1.2269E7,6.2649E6,1.3233E8,27,27,12,15,13,7,10,7,5,0,0,6,1,22,Carbamidomethylation; Deamidation (NQ),66756,NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2
1391,1210,Q9H0E9|BRD8_HUMAN,99.2,270.93,34,1,2,4,3,3,2,3,19,4,14,14,2,3.2674E6,1.3267E7,3.5948E7,1.6106E7,2.5258E7,1.6195E7,7.555E6,2.9585E7,1.0063E7,1.4228E8,3.8119E7,1.1665E7,32,32,1,2,5,6,10,5,3,24,16,31,63,4,Carbamidomethylation; Deamidation (NQ),135336,Bromodomain-containing protein 8 OS=Homo sapiens OX=9606 GN=BRD8 PE=1 SV=2
696,1528,P26373|RL13_HUMAN,99.2,270.81,68,48,49,29,7,7,7,7,10,15,31,27,25,1.2272E9,1.5609E9,2.5109E9,4.9482E7,1.3467E7,1.9482E8,1.4742E7,1.0862E6,8.5347E6,3.0323E8,1.4557E8,1.1188E9,21,21,81,82,58,11,3,21,1,1,6,37,89,48,Deamidation (NQ); Oxidation (M),24261,60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4
1657,1107,O43747|AP1G1_HUMAN,99.2,270.76,45,14,17,16,8,3,3,7,0,0,4,0,12,7.2914E7,7.9765E7,3.0976E8,1.0578E7,4.4402E8,1.1495E7,3.3468E7,,,1.3619E7,,2.4311E8,28,28,18,21,26,10,2,2,7,0,0,2,0,34,Carbamidomethylation; Deamidation (NQ),91351,AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5
1247,1433,Q8WU79|SMAP2_HUMAN,99.2,270.75,41,21,19,27,12,7,2,7,8,17,17,10,14,1.1321E8,1.1759E8,3.7212E8,2.5212E7,3.4523E7,1.1777E7,6.364E7,1.4085E7,2.91E7,2.0312E8,1.2255E7,1.2154E8,19,18,14,10,21,10,5,3,12,5,17,38,19,48,Carbamidomethylation; Deamidation (NQ),46786,Stromal membrane-associated protein 2 OS=Homo sapiens OX=9606 GN=SMAP2 PE=1 SV=1
1454,1760,Q9HBM1|SPC25_HUMAN,99.2,270.72,92,36,45,24,42,43,20,11,5,5,14,31,19,5.1152E7,6.454E7,7.7946E7,5.3161E7,4.5737E7,2.2067E7,2.4162E7,8.984E6,2.5996E6,3.6573E7,2.5005E7,4.6393E7,24,24,9,11,7,18,22,5,4,2,2,15,53,9,Carbamidomethylation; Deamidation (NQ),26153,Kinetochore protein Spc25 OS=Homo sapiens OX=9606 GN=SPC25 PE=1 SV=1
1613,1682,O43488|ARK72_HUMAN,99.2,270.65,50,13,30,21,8,8,8,2,22,13,8,17,17,5.5251E7,1.4894E8,2.4784E8,5.2421E7,6.2995E7,8.5217E7,2.6835E7,6.7598E6,3.1792E6,3.3903E7,4.8689E6,9.2599E7,17,17,9,23,21,8,7,10,3,7,6,9,10,16,Carbamidomethylation; Deamidation (NQ),39589,Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3
485,3692,P0C0S5|H2AZ_HUMAN,99.1,270.53,71,54,54,31,41,41,41,24,47,53,22,53,31,,,,4.4534E8,6.6851E8,1.0632E9,3.8027E8,2.4447E6,1.2072E7,,3.1848E7,,13,3,98,80,102,87,62,87,25,9,7,7,26,73,Deamidation (NQ),13553,Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2
986,1886,Q8WZA0|LZIC_HUMAN,99.2,270.52,83,36,43,27,23,34,29,34,34,21,30,48,29,5.5267E7,7.8079E7,1.5026E8,4.2329E7,9.5922E7,7.3415E7,7.7657E7,3.1727E7,4.2049E6,1.5039E8,6.5798E7,9.8234E7,25,25,9,14,8,14,19,15,13,17,6,22,116,31,Carbamidomethylation; Deamidation (NQ),21495,Protein LZIC OS=Homo sapiens OX=9606 GN=LZIC PE=1 SV=1
1237,1129,Q86VM9|ZCH18_HUMAN,99.2,270.36,39,5,20,5,1,5,6,5,10,10,12,12,11,2.6776E7,1.7007E8,1E8,1.6753E7,3.2994E7,2.551E7,1.2233E7,1.2434E8,2.8218E7,2.5607E8,2.7698E7,1.0492E8,37,37,4,27,11,4,16,7,12,28,14,25,36,19,Carbamidomethylation; Deamidation (NQ),106379,Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2
1394,2552,O75608|LYPA1_HUMAN,99.2,270.33,90,39,71,29,12,34,7,14,7,7,0,7,8,1.4895E8,2.7419E8,2.7958E8,4.0632E7,3.873E7,4.4744E7,7.4531E7,5.1266E6,2.4601E6,,2.5089E6,9.7183E7,16,16,28,29,13,5,17,7,8,11,1,0,46,6,Carbamidomethylation; Deamidation (NQ); Oxidation (M),24670,Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1
1712,1435,Q8IWJ2|GCC2_HUMAN,99.2,270.31,29,1,2,0,4,1,1,1,17,14,2,3,2,1.582E6,1.2054E6,,4.0143E6,3.0605E6,2.4348E6,7.7854E6,6.4804E7,2.4582E7,1.918E7,5.5411E6,4.3847E6,44,42,1,4,0,6,3,2,2,40,26,6,19,5,Carbamidomethylation; Deamidation (NQ),195908,GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4
820,1396,P13647|K2C5_HUMAN,99.2,270.27,47,8,22,5,3,10,5,11,2,6,2,22,23,5.0534E6,7.3889E7,,,8.5085E6,3.6557E6,4.8101E6,,,,3.4811E6,1.2652E8,41,15,15,43,12,18,23,17,21,10,11,9,117,66,Carbamidomethylation; Deamidation (NQ); Oxidation (M),62378,Keratin  type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3
1479,1279,O00541|PESC_HUMAN,99.2,270.25,48,16,28,14,21,9,16,4,0,2,5,0,20,1.4765E8,2.4094E8,3.501E8,2.946E7,2.6503E7,6.8166E7,3.4038E7,,1.9615E5,2.0073E7,,1.9206E8,31,31,18,34,17,12,8,11,3,0,1,4,0,45,Carbamidomethylation; Deamidation (NQ),68003,Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1
1188,2141,Q9NVJ2|ARL8B_HUMAN,99.2,270.23,58,39,53,41,44,42,42,33,0,5,0,27,20,5.5135E7,4.5642E7,9.3656E7,5.4592E7,8.5088E7,6.2311E7,9.2819E7,,,,2.2944E6,2.5089E7,19,7,12,21,14,37,40,33,32,0,1,0,13,12,Carbamidomethylation; Deamidation (NQ),21539,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1
1687,934,Q8IZ69|TRM2A_HUMAN,99.2,270.07,50,25,29,22,9,9,3,0,0,0,2,0,21,9.4431E7,1.3566E8,2.6396E8,5.2645E7,2.9605E7,1.4531E7,,,,6.5145E5,,1.4245E8,25,25,27,23,19,13,7,2,0,0,0,1,0,26,Carbamidomethylation; Deamidation (NQ),68726,tRNA (uracil-5-)-methyltransferase homolog A OS=Homo sapiens OX=9606 GN=TRMT2A PE=1 SV=2
1514,2092,O60232|ZNRD2_HUMAN,99.2,270.04,85,4,47,4,33,30,23,0,51,31,24,26,13,2.5269E7,8.6305E7,5.7094E7,3.7085E7,5.0477E7,2.6067E7,,4.1395E7,4.1256E7,1.0517E8,4.2916E7,2.8736E7,15,15,3,9,2,10,11,8,0,18,22,17,43,4,Carbamidomethylation; Deamidation (NQ),21474,Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1
1536,1289,Q8IXT5|RB12B_HUMAN,99.2,270.03,36,8,8,13,11,9,4,9,0,0,3,0,10,4.474E7,4.3521E7,2.1876E8,7.0436E7,7.8807E7,3.6617E7,8.8992E7,,,4.395E7,,1.009E8,37,37,14,9,21,20,19,10,15,0,0,13,0,21,Carbamidomethylation; Deamidation (NQ),118103,RNA-binding protein 12B OS=Homo sapiens OX=9606 GN=RBM12B PE=1 SV=2
1704,1067,Q8WUA2|PPIL4_HUMAN,99.2,269.75,62,17,13,11,18,18,7,16,5,5,6,12,15,5.0614E7,5.7489E7,7.3158E7,3.1205E7,3.7104E7,2.0058E7,7.6709E7,1.2333E6,2.4578E6,1.4904E7,8.9885E6,5.495E7,32,32,11,12,9,11,11,6,10,3,3,3,25,11,Carbamidomethylation; Deamidation (NQ),57225,Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens OX=9606 GN=PPIL4 PE=1 SV=1
1883,634,Q5JRX3|PREP_HUMAN,99.2,269.66,36,11,15,11,7,7,8,5,0,1,4,1,5,5.9253E7,9.8735E7,1.1251E8,2.6458E7,2.1112E7,2.6557E7,1.5958E8,,1.0023E6,1.121E7,3.4525E6,2.9021E7,24,24,11,12,13,11,10,7,9,0,1,3,7,9,Carbamidomethylation; Deamidation (NQ),117413,Presequence protease  mitochondrial OS=Homo sapiens OX=9606 GN=PITRM1 PE=1 SV=3
1315,1302,Q9NUQ3|TXLNG_HUMAN,99.2,269.45,74,6,9,11,19,5,0,10,31,34,17,18,18,8.1211E6,2.43E7,5.2929E7,4.2669E7,1.5244E7,,8.9006E6,7.9557E7,2.7038E7,6.1701E7,2.9235E7,5.8068E7,41,36,4,5,7,14,4,0,8,46,16,19,47,15,Carbamidomethylation; Deamidation (NQ),60586,Gamma-taxilin OS=Homo sapiens OX=9606 GN=TXLNG PE=1 SV=2
1544,1057,Q99447|PCY2_HUMAN,99.2,269.41,64,33,37,22,24,20,16,2,4,4,4,4,17,6.88E7,9.5723E7,1.2028E8,3.2771E7,2.5019E7,3.6073E7,1.0331E7,2.589E7,1.2865E7,1.835E7,1.3908E7,5.5427E7,25,25,25,22,17,16,6,9,1,5,4,4,19,13,Carbamidomethylation; Deamidation (NQ),43836,Ethanolamine-phosphate cytidylyltransferase OS=Homo sapiens OX=9606 GN=PCYT2 PE=1 SV=1
1671,1419,Q969G3|SMCE1_HUMAN,99.2,269.32,59,35,41,16,0,0,0,0,17,8,8,5,29,1.51E8,1.9283E8,9.4661E7,,,,,4.3143E6,1.4698E7,7.7097E7,8.9479E7,1.3069E8,23,22,25,21,11,0,0,0,0,7,8,7,8,33,Carbamidomethylation; Deamidation (NQ),46649,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 OS=Homo sapiens OX=9606 GN=SMARCE1 PE=1 SV=2
1750,1452,Q96BR5|COA7_HUMAN,99.2,269.29,58,22,23,8,47,28,24,23,8,14,18,5,17,4.0513E7,5.8672E7,5.3258E7,6.0508E7,4.4643E7,2.3412E7,3.6361E7,1.2638E7,9.184E6,3.7171E7,6.4813E6,3.3567E7,19,19,8,11,4,22,13,7,13,5,8,8,4,8,Carbamidomethylation; Deamidation (NQ),25709,Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2
1800,1245,Q5T6F2|UBAP2_HUMAN,99.2,269.29,26,4,14,2,7,4,7,5,3,8,4,5,5,2.0874E7,9.2638E7,7.086E6,5.6252E7,5.3453E7,2.8788E7,2.7487E7,1.271E7,6.1113E6,2.8317E7,1.2575E7,1.8838E7,21,21,4,16,1,11,4,6,7,8,8,6,26,7,Carbamidomethylation; Deamidation (NQ); Oxidation (M),117115,Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1
1840,1142,Q9C0J8|WDR33_HUMAN,99.2,269.25,33,2,3,8,9,5,6,3,1,2,10,4,7,8.2415E6,7.9105E6,9.7033E7,2.4261E7,1.4647E7,1.419E7,4.8354E6,1.4232E7,1.0181E7,7.2149E7,4.2417E6,3.2032E7,34,34,4,4,21,13,4,7,3,2,5,16,6,14,Carbamidomethylation; Deamidation (NQ); Oxidation (M),145891,pre-mRNA 3' end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2
1654,674,Q8NFW8|NEUA_HUMAN,99.2,269.18,67,37,28,31,5,11,9,4,0,0,2,8,36,1.3724E8,1.4948E8,3.5164E8,1.3319E7,3.0594E7,4.8458E7,9.0718E6,,,2.2114E6,0,1.7949E8,25,25,23,16,23,1,8,6,1,0,0,2,1,42,Carbamidomethylation; Deamidation (NQ),48379,N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2
756,3280,Q8IUE6|H2A2B_HUMAN,99.1,269.16,77,58,55,30,45,45,45,31,0,6,18,62,7,1.6009E7,,3.4257E8,8.082E7,1.5162E8,3.6436E8,1.2637E8,,,,2.3382E6,,12,4,77,63,59,20,21,42,15,0,1,7,72,25,Deamidation (NQ),13995,Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3
1645,1668,Q92734|TFG_HUMAN,99.2,269.16,46,19,26,18,4,16,2,11,2,3,16,14,20,7.7991E7,2.3132E8,2.0307E8,1.1831E7,4.9524E7,1.8704E7,8.4574E7,1.5042E7,3.6867E5,6.6284E7,2.2698E7,1.4793E8,21,21,10,25,8,2,11,3,12,6,2,12,19,14,Deamidation (NQ),43448,Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2
827,3028,P84090|ERH_HUMAN,99.1,269.11,87,31,33,24,68,68,77,38,37,37,39,34,31,1.8546E8,1.8856E8,1.2528E8,3.5902E8,2.6131E8,4.9788E8,1.5767E8,7.5106E8,1.0646E8,6.6334E8,1.2098E8,9.3944E7,20,20,18,13,7,44,31,53,14,38,24,41,63,12,Carbamidomethylation; Deamidation (NQ),12259,Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1
1150,1122,Q9Y2W2|WBP11_HUMAN,99.2,268.98,40,9,19,16,14,14,11,10,12,12,15,12,10,5.833E7,9.5717E7,2.3809E8,7.6261E7,9.9698E7,6.1238E7,6.2036E7,1.8626E8,7.0152E7,2.088E8,2.0753E7,8.8741E7,25,25,11,19,22,18,14,16,6,27,21,30,21,19,Deamidation (NQ),69998,WW domain-binding protein 11 OS=Homo sapiens OX=9606 GN=WBP11 PE=1 SV=1
1624,1539,P19784|CSK22_HUMAN,99.2,268.94,63,29,35,35,23,4,4,10,0,0,0,5,25,1.4163E8,1.4716E8,2.7153E8,4.3624E7,1.6058E7,1.7018E7,3.1919E7,,,,5.4389E5,1.1398E8,22,20,26,23,26,10,2,2,7,0,0,0,2,30,Carbamidomethylation; Deamidation (NQ),41213,Casein kinase II subunit alpha' OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1
1560,1082,Q6RFH5|WDR74_HUMAN,99.2,268.80,62,32,36,33,10,37,12,15,0,0,0,4,22,8.8267E7,1.6219E8,1.8151E8,2.9819E7,7.3483E7,3.7203E7,6.7128E7,,,,8.4732E5,9.0451E7,25,25,16,24,27,7,19,13,12,0,0,0,1,19,Carbamidomethylation; Deamidation (NQ),42441,WD repeat-containing protein 74 OS=Homo sapiens OX=9606 GN=WDR74 PE=1 SV=1
1106,1953,P61326|MGN_HUMAN,99.2,268.76,88,59,67,48,31,19,10,25,44,37,9,23,17,5.1119E8,5.8002E8,1.3506E9,5.7303E7,1.17E8,1.0517E8,1.2071E8,5.8612E7,9.5102E6,5.4859E7,1.6003E7,1.5408E8,19,19,43,54,50,11,7,6,10,19,11,4,16,9,Deamidation (NQ); Oxidation (M),17164,Protein mago nashi homolog OS=Homo sapiens OX=9606 GN=MAGOH PE=1 SV=1
2058,1127,Q69YN4|VIR_HUMAN,99.2,268.76,18,3,3,6,3,3,3,1,0,1,0,2,2,1.2639E7,3.8749E7,1.0173E8,7.26E6,2.1918E7,1.4861E7,3.8891E6,,1.576E5,,2.9571E6,8.1509E6,28,28,7,4,15,9,10,11,3,0,1,0,7,7,Carbamidomethylation; Deamidation (NQ),202023,Protein virilizer homolog OS=Homo sapiens OX=9606 GN=VIRMA PE=1 SV=2
1941,1140,Q9H3S7|PTN23_HUMAN,99.2,268.63,27,7,5,8,7,4,5,2,1,1,1,3,8,3.6472E7,4.9272E7,1.4402E8,2.2592E7,1.9928E7,2.7175E7,7.1012E6,4.6696E5,2.4523E5,1.9327E7,2.3516E5,6.9511E7,34,34,11,13,16,7,6,8,3,1,1,3,2,17,Carbamidomethylation; Deamidation (NQ),178972,Tyrosine-protein phosphatase non-receptor type 23 OS=Homo sapiens OX=9606 GN=PTPN23 PE=1 SV=1
1333,1059,P20810|ICAL_HUMAN,99.2,268.52,60,2,2,11,12,7,5,7,23,25,35,18,4,5.6064E6,1.1418E7,4.3874E7,1.9227E7,1.487E7,9.4201E6,1.9922E7,1.0692E8,4.1675E7,7.3001E7,2.6261E7,1.4745E7,34,34,2,2,13,10,17,5,11,38,20,29,31,4,Carbamidomethylation; Deamidation (NQ); Oxidation (M),76573,Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4
1499,1147,Q9UPN6|SCAF8_HUMAN,99.2,268.47,21,2,5,10,7,7,7,6,4,4,3,9,5,,1.4559E7,5.3426E7,3.7348E7,3.7577E7,3.0744E7,2.7418E7,6.8684E7,2.0761E7,1.3742E7,1.5096E7,2E7,29,26,8,12,15,16,18,14,8,15,8,7,18,10,Deamidation (NQ),140519,SR-related and CTD-associated factor 8 OS=Homo sapiens OX=9606 GN=SCAF8 PE=1 SV=1
1706,926,O76031|CLPX_HUMAN,99.2,268.06,51,21,23,15,11,16,9,5,0,0,4,6,13,7.3157E7,1.1111E8,1.434E8,2.3807E7,3.3466E7,8.5824E6,1.1988E7,,,9.5489E6,8.6483E6,8.6896E7,29,29,14,19,10,14,9,3,4,0,0,4,17,21,Carbamidomethylation,69224,ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2
1195,2050,P60953|CDC42_HUMAN,99.2,267.97,79,32,43,26,31,46,46,31,8,0,14,29,17,9.9115E7,1.5818E8,3.9832E8,1.9924E8,2.1134E8,1.2966E8,8.1815E7,2.0259E6,,3.3051E7,1.485E7,8.4986E7,18,16,18,21,20,32,23,29,16,2,0,8,28,16,Carbamidomethylation; Deamidation (NQ),21259,Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2
1703,580,Q12996|CSTF3_HUMAN,99.2,267.95,41,13,23,20,8,6,8,3,0,0,2,2,12,7.6171E7,9.9413E7,2.8745E8,2.0355E7,2.8516E7,2.3925E7,2.2025E7,,,1.4243E7,7.2138E6,8.9667E7,21,21,11,20,25,9,7,7,4,0,0,2,6,24,Carbamidomethylation; Deamidation (NQ),82922,Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1
1793,1134,Q7Z3B4|NUP54_HUMAN,99.2,267.79,49,19,15,18,7,9,12,11,2,0,3,6,13,9.8058E7,5.6197E7,1.8859E8,4.6194E6,2.0489E7,7.9108E6,1.641E7,0,,2.461E6,1.6505E6,6.4078E7,23,23,24,13,16,8,4,3,7,1,0,1,5,22,Deamidation (NQ),55436,Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2
1689,2100,P52566|GDIR2_HUMAN,99.2,267.69,81,40,42,51,23,16,16,30,17,21,13,27,22,8.2269E7,6.3246E7,2.515E8,4.5851E7,4.7861E7,4.6386E7,9.8009E6,1.265E6,3.4788E6,1.516E7,9.3846E6,7.6332E7,20,20,13,15,17,12,5,4,4,5,9,2,23,9,Carbamidomethylation; Deamidation (NQ),22988,Rho GDP-dissociation inhibitor 2 OS=Homo sapiens OX=9606 GN=ARHGDIB PE=1 SV=3
1202,2651,Q969H8|MYDGF_HUMAN,99.2,267.59,60,30,24,27,10,10,10,10,32,23,46,36,21,1.0536E8,1.6908E8,3.0946E8,7.4493E7,9.1865E7,1.256E8,1.2181E8,1.1817E8,1.2971E7,1.4632E8,1.4341E7,1.4795E8,17,17,11,12,14,8,8,12,10,39,8,24,34,31,Carbamidomethylation; Deamidation (NQ); Oxidation (M),18795,Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1
977,3740,P63167|DYL1_HUMAN,99.0,267.47,70,65,65,49,30,39,30,39,44,60,44,27,49,1.4855E8,2.176E8,6.2469E7,3.3389E8,3.1642E8,2.2118E8,1.8289E8,9.0921E7,2.6957E7,1.5298E7,,9.9852E7,14,10,31,37,18,20,17,17,14,13,22,9,35,55,Carbamidomethylation; Deamidation (NQ); Oxidation (M),10366,Dynein light chain 1  cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1
1006,2759,P62244|RS15A_HUMAN,99.2,267.39,85,46,64,36,20,61,61,55,0,0,0,13,36,1.2704E9,1.377E9,2.7972E9,1.8424E8,2.8347E8,3.6266E8,1.4673E8,,,,1.9203E6,9.5631E8,19,19,53,54,45,10,32,18,19,0,0,0,6,39,Carbamidomethylation; Deamidation (NQ); Oxidation (M),14840,40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2
1851,1100,Q9NY93|DDX56_HUMAN,99.2,267.39,50,23,22,24,1,8,5,14,0,0,0,0,15,7.2799E7,8.4883E7,2.4079E8,9.5154E6,1.4754E7,1.2156E7,2.8185E7,,,,,5.1703E7,25,25,15,17,21,2,5,3,9,0,0,0,0,26,Carbamidomethylation,61590,Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens OX=9606 GN=DDX56 PE=1 SV=1
1520,976,O60566|BUB1B_HUMAN,99.2,267.37,35,5,9,3,1,1,1,0,19,19,8,9,9,1.9436E7,3.8117E7,4.6597E7,6.5519E6,4.6642E6,4.8454E6,,5.2297E7,2.599E7,5.588E7,1.0083E7,2.0957E7,31,31,4,11,4,2,5,1,0,28,28,23,28,11,Carbamidomethylation; Deamidation (NQ),119545,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta OS=Homo sapiens OX=9606 GN=BUB1B PE=1 SV=3
1344,2190,Q13526|PIN1_HUMAN,99.2,267.34,69,50,39,42,26,26,26,26,53,47,28,28,39,1.4135E8,1.7622E8,1.287E8,9.9456E7,9.4121E7,8.5999E7,6.2441E7,1.7275E7,2.1759E7,1.6386E7,3.0414E7,1.4034E8,14,14,18,17,12,18,10,12,8,21,16,7,25,16,Carbamidomethylation; Deamidation (NQ); Oxidation (M),18243,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1
1424,554,P25685|DNJB1_HUMAN,99.2,267.26,72,24,28,47,34,34,24,13,7,5,13,0,23,5.1241E7,1.3527E8,3.1689E8,1.3709E8,7.8852E7,1.7155E8,4.9447E7,7.3191E5,9.1524E5,5.4213E6,,1.1846E8,30,29,10,19,38,37,13,20,4,3,3,2,0,14,Carbamidomethylation; Deamidation (NQ),38044,DnaJ homolog subfamily B member 1 OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=4
