Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_Rep1,Coverage (%) Tryp_1hr_Rep2,Coverage (%) Tryp_1hr_Rep3,Coverage (%) Tryp_18hr_Rep1,Coverage (%) Tryp_18hr_Rep2,Coverage (%) Tryp_18hr_Rep3,Coverage (%) AspN_1hr_Rep1,Coverage (%) AspN_1hr_Rep2,Coverage (%) AspN_1hr_Rep3,Coverage (%) AspN_18hr_Rep1,Coverage (%) AspN_18hr_Rep2,Coverage (%) AspN_18hr_Rep3,Coverage (%) Gluc_1hr_Rep1,Coverage (%) GluC_1hr_Rep2,Coverage (%) GluC_1hr_Rep3,Coverage (%) Gluc_18hr_Rep1,Coverage (%) GluC_18hr_Rep2,Coverage (%) GluC_18hr_Rep3,Area Tryp_1hr_Rep1,Area Tryp_1hr_Rep2,Area Tryp_1hr_Rep3,Area Tryp_18hr_Rep1,Area Tryp_18hr_Rep2,Area Tryp_18hr_Rep3,Area AspN_1hr_Rep1,Area AspN_1hr_Rep2,Area AspN_1hr_Rep3,Area AspN_18hr_Rep1,Area AspN_18hr_Rep2,Area AspN_18hr_Rep3,Area Gluc_1hr_Rep1,Area GluC_1hr_Rep2,Area GluC_1hr_Rep3,Area Gluc_18hr_Rep1,Area GluC_18hr_Rep2,Area GluC_18hr_Rep3,#Peptides,#Unique,#Spec Tryp_1hr_Rep1,#Spec Tryp_1hr_Rep2,#Spec Tryp_1hr_Rep3,#Spec Tryp_18hr_Rep1,#Spec Tryp_18hr_Rep2,#Spec Tryp_18hr_Rep3,#Spec AspN_1hr_Rep1,#Spec AspN_1hr_Rep2,#Spec AspN_1hr_Rep3,#Spec AspN_18hr_Rep1,#Spec AspN_18hr_Rep2,#Spec AspN_18hr_Rep3,#Spec Gluc_1hr_Rep1,#Spec GluC_1hr_Rep2,#Spec GluC_1hr_Rep3,#Spec Gluc_18hr_Rep1,#Spec GluC_18hr_Rep2,#Spec GluC_18hr_Rep3,PTM,Avg. Mass,Description
751,910,P54725|RD23A_HUMAN,99.2,199.27,76,6,14,14,18,16,32,27,18,9,13,41,29,7,19,34,20,42,0,2.5763E7,5.1711E7,1.7198E7,3.7963E7,4.1331E7,1.9977E7,9.7966E7,7.0421E7,3.7576E6,5.4841E7,3.48E7,6.271E6,1.8834E7,5.9166E6,1.7774E7,1.8752E8,8.6974E7,,31,24,4,9,12,9,9,17,11,11,8,10,12,8,9,20,25,44,146,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),39609,UV excision repair protein RAD23 homolog A OS=Homo sapiens OX=9606 GN=RAD23A PE=1 SV=1
1240,608,Q96EE3|SEH1_HUMAN,99.2,199.18,63,41,47,37,40,21,37,5,7,3,7,3,8,0,0,0,0,0,0,1.7441E8,1.7818E8,6.4648E7,3.6284E8,6.0398E7,6.8258E7,1.1366E7,2.2118E7,4.4299E6,1.6451E7,1.0687E7,5.1983E6,,,,,,,20,20,24,23,22,25,15,24,2,5,1,4,1,2,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),39649,Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3
1141,579,O60684|IMA7_HUMAN,99.2,199.10,50,15,26,23,26,19,24,7,6,4,0,12,7,5,0,3,2,5,0,2.6909E7,5.976E7,3.0634E7,8.7498E7,5.4963E7,3.1688E7,5.6137E5,4.544E6,,,5.3745E7,,9.9953E5,,1.7622E6,,1.8805E6,,30,15,14,18,21,20,29,21,7,9,4,0,13,7,3,0,1,1,9,0,Carbamidomethylation; Deamidation (NQ),60030,Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1
1139,917,Q9UBQ7|GRHPR_HUMAN,99.2,199.09,69,46,41,51,43,12,39,18,6,0,16,19,18,0,0,4,0,4,0,1.9326E8,2.2932E8,8.6153E7,4.7623E8,6.1726E7,8.4926E7,2.6512E7,1.1094E7,,6.1807E7,2.2304E7,6.2913E6,,,1.7633E6,,5.0367E6,,23,23,22,23,22,28,26,21,8,1,0,6,8,7,0,0,2,0,4,0,Carbamidomethylation; Deamidation (NQ),35668,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1
675,851,Q9NRR5|UBQL4_HUMAN,99.2,199.03,40,7,7,18,9,9,23,6,6,6,7,9,4,6,8,17,10,24,2,1.8707E7,1.4832E7,1.9137E7,3.6499E7,2.9725E7,2.2313E7,,,,6.8276E6,6.2499E6,,2.065E7,8.0844E6,4.9529E6,2.6593E7,3.6864E7,,27,18,12,11,22,11,31,23,15,14,10,16,12,3,41,21,31,33,127,1,Carbamidomethylation; Deamidation (NQ); Oxidation (M),63853,Ubiquilin-4 OS=Homo sapiens OX=9606 GN=UBQLN4 PE=1 SV=2
1376,699,P35573|GDE_HUMAN,99.2,199.00,35,9,12,10,7,10,12,1,1,1,1,1,1,0,0,0,0,0,0,4.7057E7,6.9506E7,1.6037E7,7.7915E7,8.6398E7,3.4166E7,5.9606E6,8.7497E5,1.7833E6,1.0098E7,5.9562E6,8.116E5,,,,,,,39,39,15,26,12,11,25,18,3,1,2,6,1,1,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),174763,Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3
880,1103,Q15427|SF3B4_HUMAN,99.2,198.97,38,18,15,15,20,3,18,20,20,15,20,24,26,0,0,14,5,12,0,5.2911E7,6.8815E7,2.0993E7,1.627E8,6.9767E7,3.188E7,7.7749E7,1.855E8,3.016E7,8.8582E7,2.2773E8,3.5758E7,,,2.3246E7,8.0845E7,6.0835E7,,26,26,12,18,17,17,3,22,15,22,14,18,28,19,0,0,9,9,56,0,Carbamidomethylation; Deamidation (NQ),44386,Splicing factor 3B subunit 4 OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1
921,940,Q01085|TIAR_HUMAN,99.2,198.95,57,28,35,37,31,14,28,25,36,30,19,20,22,0,0,0,0,0,0,1.1369E8,1.521E8,3.8572E7,3.6218E8,6.3529E7,4.6984E7,6.0476E7,1.2282E8,3.7977E7,8.0151E7,1.1508E8,1.063E7,,,,,,,24,20,24,27,24,24,15,26,20,30,25,16,18,9,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),41591,Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1
1047,797,Q9NZL4|HPBP1_HUMAN,99.2,198.86,57,43,43,34,24,7,43,4,4,4,4,4,4,6,9,8,8,8,6,2.0052E8,8.9944E8,6.4155E7,3.5283E8,5.6719E7,1.0857E8,2.1841E7,2.651E7,6.101E6,1.6835E7,2.436E7,1.9498E6,1.0034E7,9.3137E6,9.1659E6,5.7133E7,1.3971E7,7.6731E5,19,19,35,27,22,25,5,28,2,1,3,1,2,1,8,9,5,13,19,6,Carbamidomethylation; Deamidation (NQ); Oxidation (M),39303,Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2
1125,939,O95801|TTC4_HUMAN,99.2,198.79,74,28,37,23,27,17,14,10,29,9,18,10,0,14,10,0,11,7,0,6.3864E7,9.8861E7,2.2471E7,9.8906E7,3.8681E7,2.3801E7,4.0539E7,4.6641E7,6.3966E6,2.5789E7,3.0198E7,,6.9392E7,1.6141E7,,4.7073E7,4.3895E6,,30,30,16,19,12,10,16,7,22,16,2,9,5,0,19,7,0,12,10,0,Carbamidomethylation; Deamidation (NQ),44679,Tetratricopeptide repeat protein 4 OS=Homo sapiens OX=9606 GN=TTC4 PE=1 SV=3
1283,492,Q96P70|IPO9_HUMAN,99.2,198.72,29,8,5,12,14,5,17,2,4,2,1,5,6,0,0,0,1,1,0,6.0977E7,3.9773E7,2.9066E7,2.0114E8,5.675E7,5.0206E7,1.6526E7,2.1856E7,2.2012E6,8.648E6,1.487E7,7.4586E6,,,,2.5681E6,6.4298E4,,24,24,14,4,19,26,15,32,4,3,1,1,6,9,0,0,0,4,1,0,Carbamidomethylation; Deamidation (NQ),115963,Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3
1186,541,Q8IZL8|PELP1_HUMAN,99.2,198.72,31,9,12,9,19,5,16,4,3,0,1,3,0,0,0,2,3,6,0,8.5571E7,9.3589E7,4.6879E7,3.3227E8,8.3763E7,8.2013E7,1.8118E7,4.5896E6,,1.3418E7,2.3507E7,,,,1.7816E6,5.0952E6,7.124E6,,26,26,16,18,13,28,21,30,8,5,0,1,3,0,0,0,2,1,17,0,Carbamidomethylation; Deamidation (NQ),119700,Proline-  glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2
691,890,P35749|MYH11_HUMAN,99.2,198.69,15,5,5,5,6,4,6,2,3,2,3,4,2,3,3,1,2,2,1,,,,,,,,,,,,,,,,,4.6789E5,,33,1,29,25,20,31,23,32,23,20,12,24,16,7,35,28,6,25,61,4,Carbamidomethylation; Deamidation (NQ); Oxidation (M),227337,Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3
694,2335,P31949|S10AB_HUMAN,99.2,198.63,97,38,47,38,26,17,34,58,44,39,60,67,55,54,78,78,86,74,47,6.5227E7,1.4771E8,3.988E7,4.0861E7,7.4409E7,5.4056E7,1.4542E8,1.2638E8,5.5555E6,1.8161E8,1.3356E8,1.621E7,7.103E7,2.0587E7,5.2136E7,6.3269E8,1.3374E8,2.7477E6,24,24,14,17,13,7,7,10,14,14,7,37,26,15,23,17,38,68,82,6,Carbamidomethylation; Deamidation (NQ); Oxidation (M),11740,Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2
1313,690,Q6P3X3|TTC27_HUMAN,99.2,198.48,38,12,21,19,13,12,13,4,7,7,1,7,2,0,1,1,0,1,0,4.1888E7,9.117E7,4.2164E7,1.2992E8,6.8811E7,3.5522E7,2.4828E7,3.8031E7,1.2351E7,7.9225E6,3.056E7,2.032E6,,2.6426E6,3.6362E7,,5.1668E6,,28,28,12,17,16,18,12,17,4,11,7,1,6,2,0,2,3,0,6,0,Carbamidomethylation; Deamidation (NQ),96632,Tetratricopeptide repeat protein 27 OS=Homo sapiens OX=9606 GN=TTC27 PE=1 SV=1
1265,635,Q969X6|UTP4_HUMAN,99.2,198.44,51,17,23,10,21,5,15,11,8,14,14,4,6,0,0,0,0,0,0,6.719E7,7.3164E7,3.4482E7,2.8615E8,4.5003E7,4.992E7,3.2168E7,3.2015E7,1.7234E7,3.3886E7,2.3509E7,7.0475E6,,,,,,,30,30,19,18,10,33,8,18,9,7,7,8,3,4,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),76890,U3 small nucleolar RNA-associated protein 4 homolog OS=Homo sapiens OX=9606 GN=UTP4 PE=1 SV=1
906,916,Q9H6Z4|RANB3_HUMAN,99.2,198.44,45,11,13,11,8,17,11,18,17,13,3,21,8,7,3,3,9,12,0,7.2506E7,1.0659E8,3.4871E7,1.7768E8,1.2565E8,2.4939E7,6.3198E7,8.3077E7,2.377E7,1.3735E7,8.2303E7,1.0718E7,2.4653E7,7.1793E6,4.5759E6,3.7369E7,2.1495E7,,27,27,11,18,12,14,18,13,23,14,11,1,17,7,10,6,3,27,60,0,Carbamidomethylation; Deamidation (NQ),60210,Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1
1194,882,O95104|SCAF4_HUMAN,99.2,198.40,28,9,13,4,11,5,6,3,6,2,7,5,1,3,5,7,8,7,0,5.1644E7,1.0796E8,9.7419E6,1.3233E8,3.6015E7,1.612E7,1.2229E7,9.3131E6,4.6216E6,9.0198E6,1.6796E7,1.96E6,0,1.3724E7,1.1156E7,7.8557E7,3.5532E7,,25,22,19,18,8,14,8,14,4,5,3,7,8,2,1,7,8,12,24,0,Carbamidomethylation; Deamidation (NQ),125869,SR-related and CTD-associated factor 4 OS=Homo sapiens OX=9606 GN=SCAF4 PE=1 SV=3
866,921,P49720|PSB3_HUMAN,99.2,198.37,82,32,30,38,42,16,40,21,40,36,27,33,36,7,0,7,14,7,0,9.9742E7,1.735E8,7.6286E7,5.0626E8,4.6979E7,1.2504E8,4.5468E7,8.0443E7,4.7659E7,1.4636E8,2.4155E8,1.0978E8,7.1534E6,,6.7623E5,2.5551E7,1.2793E6,,28,28,20,27,27,27,16,37,11,12,16,15,24,31,5,0,1,10,8,0,Carbamidomethylation; Deamidation (NQ),22949,Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2
1410,1153,Q9NQT5|EXOS3_HUMAN,99.2,198.36,77,21,32,29,24,11,40,21,21,20,21,16,31,0,0,0,0,7,0,2.7706E7,6.8249E7,1.8444E7,1.2834E8,4.0417E7,3.0729E7,3.1226E7,4.0281E7,9.4998E6,3.8103E7,4.0024E7,1.3053E7,,,,,1.0808E6,,21,21,5,5,12,10,16,9,13,7,7,10,6,12,0,0,0,0,3,0,Carbamidomethylation; Deamidation (NQ),29572,Exosome complex component RRP40 OS=Homo sapiens OX=9606 GN=EXOSC3 PE=1 SV=3
1229,1040,P49750|YLPM1_HUMAN,99.2,198.34,25,5,3,1,2,3,1,8,6,1,3,2,2,3,3,4,8,2,0,2.448E7,2.9327E7,4.3886E6,3.8197E7,3.7179E7,3.7368E6,4.8676E7,3.5793E7,1.1027E6,2.091E7,1.1987E7,1.3213E6,2.131E7,8.7811E6,7.498E6,1.0411E8,1.2058E7,,40,40,11,8,3,4,13,2,20,14,2,6,7,4,7,7,11,24,9,0,Carbamidomethylation,241643,YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4
820,1589,P35244|RFA3_HUMAN,99.2,198.16,93,61,64,83,51,31,70,41,42,23,30,41,36,41,35,58,45,46,17,1.3533E8,1.1693E8,7.9476E7,5.9009E8,1.04E8,9.6878E7,5.7221E7,7.6016E7,2.3543E7,5.4156E7,6.4023E7,1.2582E7,2.9538E7,8.8396E6,1.8682E7,1.4775E8,7.6201E6,3.4774E6,21,21,18,14,19,27,32,17,13,12,6,6,7,9,12,10,14,44,46,9,Carbamidomethylation; Deamidation (NQ),13569,Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1
1048,844,Q96T23|RSF1_HUMAN,99.2,198.10,32,2,1,2,1,3,1,8,5,1,5,1,0,18,16,4,15,5,4,6.1745E6,6.2987E6,4.9899E6,1.5461E7,1.3678E7,1.5601E6,2.5881E7,2.4269E7,6.7809E5,1.8969E7,4.5559E6,,8.548E7,6.8892E7,3.8649E6,7.3345E7,1.2194E7,1.5043E6,45,45,5,1,4,2,6,2,10,14,2,7,2,0,51,36,9,23,32,5,Carbamidomethylation; Deamidation (NQ),163820,Remodeling and spacing factor 1 OS=Homo sapiens OX=9606 GN=RSF1 PE=1 SV=2
1306,1074,O75717|WDHD1_HUMAN,99.2,198.06,43,8,13,8,5,9,8,13,7,0,5,5,0,2,2,1,3,4,2,2.5516E7,6.9908E7,2.5409E7,5.5825E7,5.7577E7,1.0887E8,2.3702E7,2.3614E7,,1.407E7,2.3071E7,,9.6214E6,1.3498E7,1.9291E6,1.5217E7,7.969E6,5.9051E5,35,35,6,22,8,6,15,8,17,8,0,6,5,0,8,9,2,4,10,1,Carbamidomethylation; Deamidation (NQ),125967,WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens OX=9606 GN=WDHD1 PE=1 SV=1
702,2447,P37108|SRP14_HUMAN,99.1,198.03,66,38,33,40,35,24,35,43,66,46,43,51,60,0,5,14,21,35,0,3.4072E8,3.8014E8,1.4147E8,7.8331E8,2.7709E8,1.3914E8,2.1519E8,3.1678E8,4.8487E7,3.4738E8,2.4463E8,3.1664E7,,4.5731E6,6.2775E6,1.1802E8,4.0046E7,,22,22,27,23,30,26,30,23,41,38,15,34,31,12,0,1,9,15,54,0,Carbamidomethylation; Deamidation (NQ),14570,Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2
1169,1108,Q96GX9|MTNB_HUMAN,99.2,197.97,67,30,24,36,42,27,32,29,12,14,14,19,19,0,0,5,14,14,0,1.2009E8,7.8318E7,3.8852E7,2.9896E8,1.0183E8,3.486E7,9.0057E7,3.6035E7,1.0597E7,4.9893E7,1.2679E8,1.1205E7,,,2.2247E6,2.2504E7,1.0322E7,,21,21,14,8,13,22,23,15,14,5,6,11,14,6,0,0,3,4,11,0,Carbamidomethylation; Deamidation (NQ),27125,Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens OX=9606 GN=APIP PE=1 SV=1
1160,606,Q13501|SQSTM_HUMAN,99.2,197.90,63,18,24,18,12,8,16,12,9,5,12,23,7,9,4,17,12,20,0,7.3068E7,1.1989E8,3.373E7,7.4082E7,2.9482E7,2.1187E7,4.2286E7,3.5662E7,1.5997E6,2.7028E7,6.4013E7,4.9493E6,8.8484E6,3.6465E6,2.3292E7,9.7159E7,3.1013E7,,25,25,12,13,8,15,6,7,9,7,1,7,11,3,4,2,16,14,37,0,Carbamidomethylation; Deamidation (NQ),47687,Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1
1360,809,Q9BZK7|TBL1R_HUMAN,99.2,197.83,77,7,20,18,18,12,13,22,37,16,6,22,12,0,5,0,2,5,0,3.8928E7,5.8967E7,1.9942E7,1.4731E8,8.1666E7,1.4448E7,3.102E7,5.9641E7,8.8626E6,1.6976E7,4.4958E7,4.3487E6,,1.5026E6,,7.4505E6,9.5892E5,,32,30,12,9,8,17,13,5,11,15,5,6,9,6,0,2,0,3,3,0,Carbamidomethylation; Deamidation (NQ),55595,F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens OX=9606 GN=TBL1XR1 PE=1 SV=1
1516,905,Q92925|SMRD2_HUMAN,99.2,197.69,43,8,19,17,12,11,15,7,3,3,6,6,3,3,0,3,0,0,0,8.629E6,4.8868E7,1.9656E7,1.334E8,8.4386E7,2.0998E7,2.0901E7,1.3857E7,3.4125E6,1.0106E7,2.4882E7,1.2435E6,1.0498E6,,2.2943E5,,,,20,14,5,12,16,10,13,10,8,3,3,5,6,1,1,0,1,0,0,0,Carbamidomethylation; Deamidation (NQ),58921,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens OX=9606 GN=SMARCD2 PE=1 SV=3
833,1063,Q9Y2W2|WBP11_HUMAN,99.2,197.69,47,7,22,14,17,9,20,14,18,9,13,12,11,12,12,13,15,13,0,5.5986E7,9.4798E7,5.3485E7,2.8275E8,8.4694E7,4.1492E7,7.6261E7,1.1659E8,1.7985E7,6.3997E7,7.8315E7,1.0064E7,1.9699E8,6.9496E7,1.0922E7,2.3374E8,2.8767E7,,34,34,10,21,16,25,15,20,16,18,8,14,9,9,31,22,10,33,29,0,Deamidation (NQ),69998,WW domain-binding protein 11 OS=Homo sapiens OX=9606 GN=WBP11 PE=1 SV=1
1307,738,Q8TF05|PP4R1_HUMAN,99.2,197.63,38,5,9,7,5,7,8,4,7,1,1,9,1,5,4,5,10,10,0,1.689E7,3.3799E7,1.2307E7,6.2083E7,2.0936E7,1.9429E7,1.7285E7,2.7075E7,1.1557E5,4.7308E6,1.6419E7,2.1541E6,3.7719E7,3.9002E6,2.4071E6,7.2036E7,1.345E7,,31,31,5,10,9,5,10,10,7,8,1,2,11,3,9,4,4,12,25,0,Carbamidomethylation; Deamidation (NQ),107004,Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP4R1 PE=1 SV=1
1213,821,P51398|RT29_HUMAN,99.2,197.61,53,33,28,18,34,18,42,8,8,3,13,14,9,0,0,3,3,0,0,9.3327E7,1.0056E8,3.5194E7,2.7277E8,9.1062E7,7.7337E7,3.4013E7,2.2972E7,3.3337E6,2.0039E7,4.6613E7,4.5885E6,,,0,1.3949E7,,,25,25,20,14,10,26,14,25,10,9,3,4,10,4,0,0,1,6,0,0,Carbamidomethylation; Deamidation (NQ),45566,28S ribosomal protein S29  mitochondrial OS=Homo sapiens OX=9606 GN=DAP3 PE=1 SV=1
1304,963,O75330|HMMR_HUMAN,99.2,197.57,56,0,22,4,3,7,1,10,4,1,0,0,0,24,18,3,18,9,0,,1.9419E8,1.1404E6,3.1182E6,2.5798E7,2.7369E6,1.9145E7,1.2645E7,2.189E6,,,,8.7895E7,2.9349E7,2.8774E6,7.4506E7,1.2507E7,,38,38,0,18,1,1,6,2,6,6,1,0,0,0,33,22,3,19,17,0,Carbamidomethylation; Deamidation (NQ),84100,Hyaluronan mediated motility receptor OS=Homo sapiens OX=9606 GN=HMMR PE=1 SV=2
834,932,Q92890|UFD1_HUMAN,99.2,197.46,71,23,33,24,22,26,32,44,42,24,50,37,17,13,0,4,20,14,0,9.8058E7,1.729E8,6.8207E7,3.3737E8,1.3728E8,4.991E7,1.7973E8,1.8035E8,1.9265E7,2.0306E8,1.3737E8,8.5379E6,1.0243E7,,2.1749E6,5.0271E7,2.4975E7,,31,31,10,15,15,16,18,21,46,37,11,38,22,8,2,0,2,7,36,0,Carbamidomethylation; Deamidation (NQ),34500,Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3
855,1028,Q99747|SNAG_HUMAN,99.2,197.44,79,21,40,27,20,35,34,16,28,16,11,12,19,26,21,13,22,25,0,5.3837E7,1.4386E8,3.6204E7,2.0962E8,1.2799E8,4.4617E7,6.0283E7,7.8261E7,2.8058E7,2.6791E7,3.25E7,1.1058E7,1.4161E8,3.8813E7,6.6071E6,1.5803E8,5.434E7,,34,34,12,18,14,13,23,16,8,17,13,7,10,6,35,14,5,24,57,0,Carbamidomethylation; Deamidation (NQ),34746,Gamma-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPG PE=1 SV=1
1155,942,Q86VM9|ZCH18_HUMAN,99.2,197.43,33,5,18,11,5,11,5,3,4,1,5,3,1,7,4,1,11,5,0,3.074E7,1.5533E8,2.2188E7,1E8,8.5661E7,5.0053E6,1.697E7,3.0809E7,1.9426E6,2.3518E7,1.2233E7,1.5518E6,3.7345E7,1.5219E7,8.3174E5,1.4202E8,2.198E7,,33,33,5,21,13,11,16,7,5,10,2,6,9,2,15,6,2,18,24,0,Carbamidomethylation; Deamidation (NQ),106379,Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2
442,2605,P14174|MIF_HUMAN,99.2,197.37,100,34,66,65,33,35,65,26,99,50,57,99,99,99,99,63,50,99,0,6.8745E8,1.1869E9,5.8607E8,1.688E9,8.5297E8,3.393E8,1.6376E8,4.2903E8,1.3079E8,4.7818E8,9.4014E8,1.1623E8,8.072E7,5.6972E7,4.3455E7,2.7708E8,1.1213E8,,42,42,29,53,50,26,54,38,16,40,21,40,63,36,54,25,32,56,130,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),12476,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4
1340,834,Q7Z3B4|NUP54_HUMAN,99.2,197.26,49,15,15,21,17,13,28,7,9,7,10,17,4,2,0,2,0,6,0,7.1474E7,5.6197E7,4.4497E7,1.8859E8,6.4078E7,5.3871E7,1.0203E6,2.0489E7,6.9734E6,5.0513E6,2.5485E7,2.5636E6,0,,7.9422E5,,1.9897E6,,26,26,13,9,17,14,16,22,5,4,4,2,10,2,1,0,1,0,8,0,Deamidation (NQ),55436,Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2
975,913,P14317|HCLS1_HUMAN,99.2,197.22,58,8,7,2,10,4,2,30,21,10,20,6,8,43,26,3,21,23,6,1.9301E7,9.229E6,7.8936E5,3.773E7,2.0336E7,4.2645E5,3.9869E7,2.9187E7,1.337E6,2.4674E7,6.0934E6,1.7443E6,2.0418E8,3.6919E7,1.195E6,1.4879E8,1.7581E7,1.7062E6,30,29,6,3,2,4,6,2,23,10,2,11,4,5,62,23,4,26,42,1,Deamidation (NQ),54014,Hematopoietic lineage cell-specific protein OS=Homo sapiens OX=9606 GN=HCLS1 PE=1 SV=3
955,903,P02533|K1C14_HUMAN,99.2,197.15,42,8,25,15,2,29,12,0,12,0,1,10,0,2,6,5,5,12,0,,1.1492E7,1.5703E6,,3.2232E7,,,5.5616E6,,,,,,,,,,,31,4,12,38,19,3,51,20,0,13,0,2,12,0,6,2,5,9,53,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),51562,Keratin  type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4
1127,943,Q96I25|SPF45_HUMAN,99.2,197.04,60,19,37,16,17,25,21,15,0,0,3,4,7,12,12,0,23,0,0,8.6543E7,1.9617E8,3.287E7,2.3873E8,2.161E8,4.273E7,4.1244E7,,,6.2365E6,3.3336E7,1.1092E6,5.275E7,1.0308E7,,8.2891E7,,,32,31,15,35,15,15,31,19,6,0,0,2,3,1,14,9,0,17,0,0,Carbamidomethylation; Deamidation (NQ),44962,Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1
555,1546,P07205|PGK2_HUMAN,99.2,196.96,26,14,18,14,14,11,11,4,7,3,4,7,3,0,6,7,10,10,0,,1.2527E6,,,,,,,,,,,,,,,,,15,1,70,66,48,74,60,44,7,13,7,16,24,8,0,2,6,16,105,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),44796,Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3
1166,804,P50453|SPB9_HUMAN,99.2,196.91,67,29,36,45,37,37,45,0,2,0,0,2,3,0,0,0,0,0,0,8.9001E7,1.8126E8,6.1734E7,2.7975E8,2.3134E8,4.239E7,,1.0511E7,,,9.0483E6,7.0453E5,,,,,,,25,22,17,22,27,26,44,28,0,2,0,0,2,1,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),42404,Serpin B9 OS=Homo sapiens OX=9606 GN=SERPINB9 PE=1 SV=1
733,1026,O60493|SNX3_HUMAN,99.2,196.84,98,31,70,23,41,28,62,40,30,17,8,35,33,69,98,48,65,77,21,9.0098E7,2.7979E8,4.9131E7,4.2985E8,1.2169E8,7.3051E7,7.9063E7,4.2807E7,4.3728E6,4.7608E7,6.2032E7,1.1907E7,9.9505E7,5.1542E7,2.8549E7,3.563E8,1.0568E8,3.3755E6,34,32,14,29,9,24,24,14,15,13,2,8,10,5,25,22,20,39,105,2,Carbamidomethylation; Deamidation (NQ),18762,Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3
1142,789,P13995|MTDC_HUMAN,99.2,196.82,76,19,31,28,43,16,40,21,16,7,16,37,13,3,0,0,8,17,0,8.6045E7,1.3378E8,2.3073E7,2.7625E8,1.0188E8,3.6854E7,6.8095E7,6.9215E7,9.3975E6,8.9886E7,9.2206E7,9.1763E6,2.9742E6,,,1.7794E7,8.2572E6,,26,26,11,15,12,27,11,12,13,12,2,13,19,8,1,0,0,4,17,0,Carbamidomethylation; Deamidation (NQ),37895,Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase  mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2
